    0 -6.005647e+001 8.976558e-002 4.797170e-001 3.709033e-001 4.749988e-006 -6.087915e+001 8.169620e-002 4.919272e-001 3.680163e-001 6.075259e-006 -5.985423e+001 9.186921e-002 4.764902e-001 3.719166e-001 6.463438e-006 -6.085001e+001 8.193494e-002 4.931343e-001 3.680190e-001 1.419966e-005
8.199936e-002 -5.996655e+001 9.067220e-002 4.790668e-001 3.713017e-001 4.816861e-006 -6.077841e+001 8.262849e-002 4.914632e-001 3.682518e-001 5.990491e-006 -5.976754e+001 9.276336e-002 4.757959e-001 3.723508e-001 6.473444e-006 -6.074841e+001 8.287685e-002 4.926466e-001 3.682619e-001 1.359347e-005
1.639987e-001 -5.987730e+001 9.157994e-002 4.783885e-001 3.717169e-001 4.886596e-006 -6.067828e+001 8.356403e-002 4.909658e-001 3.685090e-001 5.920922e-006 -5.968158e+001 9.365766e-002 4.750752e-001 3.728005e-001 6.491447e-006 -6.064739e+001 8.382230e-002 4.921253e-001 3.685266e-001 1.303930e-005
2.459981e-001 -5.978873e+001 9.248869e-002 4.776826e-001 3.721485e-001 4.959035e-006 -6.057874e+001 8.450283e-002 4.904355e-001 3.687874e-001 5.865434e-006 -5.959637e+001 9.455195e-002 4.743286e-001 3.732653e-001 6.516912e-006 -6.054692e+001 8.477137e-002 4.915708e-001 3.688127e-001 1.253354e-005
3.279975e-001 -5.970084e+001 9.339836e-002 4.769496e-001 3.725962e-001 5.034030e-006 -6.047977e+001 8.544496e-002 4.898726e-001 3.690867e-001 5.822999e-006 -5.951192e+001 9.544603e-002 4.735564e-001 3.737448e-001 6.549343e-006 -6.044700e+001 8.572412e-002 4.909836e-001 3.691198e-001 1.207283e-005
4.099968e-001 -5.961363e+001 9.430881e-002 4.761900e-001 3.730595e-001 5.111446e-006 -6.038135e+001 8.639046e-002 4.892776e-001 3.694063e-001 5.792679e-006 -5.942824e+001 9.633969e-002 4.727593e-001 3.742386e-001 6.588278e-006 -6.034760e+001 8.668062e-002 4.903641e-001 3.694474e-001 1.165406e-005
4.919962e-001 -5.952710e+001 9.521991e-002 4.754042e-001 3.735380e-001 5.191160e-006 -6.028346e+001 8.733937e-002 4.886509e-001 3.697460e-001 5.773612e-006 -5.934534e+001 9.723271e-002 4.719377e-001 3.747463e-001 6.633290e-006 -6.024869e+001 8.764095e-002 4.897127e-001 3.697952e-001 1.127436e-005
5.739955e-001 -5.944127e+001 9.613151e-002 4.745927e-001 3.740315e-001 5.273056e-006 -6.018609e+001 8.829176e-002 4.879930e-001 3.701053e-001 5.765008e-006 -5.926324e+001 9.812484e-002 4.710922e-001 3.752675e-001 6.683978e-006 -6.015027e+001 8.860522e-002 4.890298e-001 3.701628e-001 1.093105e-005
6.559949e-001 -5.935614e+001 9.704345e-002 4.737560e-001 3.745394e-001 5.357027e-006 -6.008923e+001 8.924770e-002 4.873041e-001 3.704839e-001 5.766143e-006 -5.918196e+001 9.901579e-002 4.702232e-001 3.758019e-001 6.739968e-006 -6.005230e+001 8.957352e-002 4.883158e-001 3.705498e-001 1.062165e-005
7.379943e-001 -5.927171e+001 9.795555e-002 4.728945e-001 3.750614e-001 5.442973e-006 -5.999284e+001 9.020725e-002 4.865848e-001 3.708813e-001 5.776357e-006 -5.910153e+001 9.990527e-002 4.693313e-001 3.763489e-001 6.800913e-006 -5.995477e+001 9.054595e-002 4.875710e-001 3.709559e-001 1.034387e-005
